Name,Id,Title
HP:0006801,4699,Hyperactive deep tendon reflexes
HP:0006802,2364,Abnormal anterior horn cell morphology
HP:0006808,4700,Cerebral hypomyelination
HP:0006812,4701,White mater abnormalities in the posterior periventricular region
HP:0006813,4702,Hemiclonic seizures
HP:0006817,1397,Aplasia/Hypoplasia of the cerebellar vermis
HP:0006818,4703,Type I lissencephaly
HP:0006821,4704,"Polymicrogyria, anterior to posterior gradient"
HP:0006824,4705,Cranial nerve paralysis
HP:0006825,4706,Pallor of dorsal columns of the spinal cord
HP:0006827,4708,Atrophy of the spinal cord
HP:0006829,4710,Severe muscular hypotonia
HP:0006834,4711,Developmental stagnation at onset of seizures
HP:0006844,4713,Absent patellar reflexes
HP:0006846,4714,Acute encephalopathy
HP:0006849,4715,Hypodysplasia of the corpus callosum
HP:0006850,4716,Hypoplasia of the ventral pons
HP:0006851,4718,Symmetric spinal nerve root neurofibromas
HP:0006852,4720,Episodic generalized hypotonia
HP:0006855,4721,Cerebellar vermis atrophy
HP:0006858,4722,Impaired distal proprioception
HP:0006859,4723,Posterior leukoencephalopathy
HP:0006863,4724,Severe expressive language delay
HP:0006866,4725,Midline central nervous system lipomas
HP:0006870,4727,Lobar holoprosencephaly
HP:0006872,4728,Cerebral hypoplasia
HP:0006873,4729,Symmetrical progressive peripheral demyelination
HP:0006879,4731,Pontocerebellar atrophy
HP:0006880,4732,Cerebellar hemangioblastoma
HP:0006886,4734,Impaired distal vibration sensation
HP:0006887,4735,"Intellectual disability, progressive"
HP:0006888,4736,Meningoencephalocele
HP:0006891,4737,Thick cerebral cortex
HP:0006892,4738,Frontotemporal cerebral atrophy
HP:0006894,4739,Hypoplastic olfactory lobes
HP:0006895,4740,Lower limb hypertonia
HP:0006896,4741,Hypnopompic hallucinations
HP:0006901,4742,Impaired thermal sensitivity
HP:0006904,4743,Late-onset spinocerebellar degeneration
HP:0006913,4744,Frontal cortical atrophy
HP:0006915,4745,Inability to walk by childhood/adolescence
HP:0006916,4746,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material
HP:0006918,4747,Diffuse cerebral sclerosis
HP:0006919,775,"Abnormal aggressive, impulsive or violent behavior"
HP:0006927,4748,Unilateral polymicrogyria
HP:0006929,4749,Hypoglycemic encephalopathy
HP:0006930,4750,Frontoparietal cortical dysplasia
HP:0006931,4751,Lipoma of corpus callosum
HP:0006934,4752,Congenital nystagmus
HP:0006937,4753,Impaired distal tactile sensation
HP:0006938,4755,Impaired vibration sensation at ankles
HP:0006943,4756,Diffuse spongiform leukoencephalopathy
HP:0006946,4757,Recurrent meningitis
HP:0006949,4758,Episodic peripheral neuropathy
HP:0006951,4759,Retrocerebellar cyst
HP:0006955,4760,Olivopontocerebellar hypoplasia
HP:0006956,4762,Dilation of lateral ventricles
HP:0006957,4764,Loss of ability to walk
HP:0006958,3680,Abnormal auditory evoked potentials
HP:0006960,4765,Choroid plexus calcification
HP:0006961,4766,Jerky head movements
HP:0006962,4767,"Gait instability, worse in the dark"
HP:0006964,4768,Cerebral cortical neurodegeneration
HP:0006965,4769,Acute necrotizing encephalopathy
HP:0006970,4770,Periventricular leukomalacia
HP:0006978,4771,Dysmyelinating leukodystrophy
HP:0006979,4772,Sleep-wake cycle disturbance
HP:0006980,4773,Progressive leukoencephalopathy
HP:0006984,4774,Distal sensory loss of all modalities
HP:0006986,4775,Upper limb spasticity
HP:0006988,4776,Alobar holoprosencephaly
HP:0006989,4777,Dysplastic corpus callosum
HP:0006992,4778,Anterior basal encephalocele
HP:0006994,4779,Diffuse leukoencephalopathy
HP:0006999,4780,Basal ganglia gliosis
HP:0007001,4781,Loss of Purkinje cells in the cerebellar vermis
HP:0007002,4782,Motor axonal neuropathy
HP:0007006,4783,Dorsal column degeneration
HP:0007007,4784,Cavitation of the basal ganglia
HP:0007009,4785,Central nervous system degeneration
HP:0007010,4786,Poor fine motor coordination
HP:0007015,4787,Poor gross motor coordination
HP:0007016,4788,Corticospinal tract hypoplasia
HP:0007017,4790,Progressive forgetfulness
HP:0007018,4791,Attention deficit hyperactivity disorder
HP:0007020,4792,Progressive spastic paraplegia
HP:0007021,4793,Pain insensitivity
HP:0007023,4795,Antenatal intracerebral hemorrhage
HP:0007024,4796,Pseudobulbar paralysis
HP:0007030,4797,Nonprogressive encephalopathy
HP:0007033,4798,Cerebellar dysplasia
HP:0007034,4799,Generalized hyperreflexia
HP:0007035,4800,Anterior encephalocele
HP:0007039,4801,Symmetric lesions of the basal ganglia
HP:0007041,4802,Chronic lymphocytic meningitis
HP:0007042,4803,Focal white matter lesions
HP:0007047,4804,Atrophy of the dentate nucleus
HP:0007048,4805,Large basal ganglia
HP:0007052,4806,Multifocal cerebral white matter abnormalities
HP:0007054,4807,Hyperreflexia proximally
HP:0007057,4808,Poor hand-eye coordination
HP:0007058,4809,Generalized cerebral atrophy/hypoplasia
HP:0007063,4810,Aplasia of the inferior half of the cerebellar vermis
HP:0007064,4811,Progressive language deterioration
HP:0007065,4812,Disorganization of the anterior cerebellar vermis
HP:0007067,4813,Distal peripheral sensory neuropathy
HP:0007068,4814,Inferior vermis hypoplasia
HP:0007069,4815,Profound static encephalopathy
HP:0007074,4816,Thick corpus callosum
HP:0007076,4817,Extrapyramidal muscular rigidity
HP:0007078,4818,Decreased amplitude of sensory action potentials
HP:0007083,4820,Hyperactive patellar reflex
HP:0007086,4821,Social and occupational deterioration
HP:0007089,4822,Facial-lingual fasciculations
HP:0007095,4823,Frontoparietal polymicrogyria
HP:0007097,4824,Cranial nerve motor loss
HP:0007098,4825,Paroxysmal choreoathetosis
HP:0007099,4826,Arnold-Chiari type I malformation
HP:0007103,4827,Hypointensity of cerebral white matter on MRI
HP:0007105,4828,Infantile encephalopathy
HP:0007107,4829,Segmental peripheral demyelination
HP:0007108,4830,Demyelinating peripheral neuropathy
HP:0007109,4831,Periventricular cysts
HP:0007110,4832,Central hypoventilation
HP:0007112,4833,Temporal cortical atrophy
HP:0007117,4834,Corticospinal tract atrophy
HP:0007123,4835,Subcortical dementia
HP:0007126,4836,Proximal amyotrophy
HP:0007131,4837,Acute demyelinating polyneuropathy
HP:0007132,4838,Pallidal degeneration
HP:0007133,4840,Progressive peripheral neuropathy
HP:0007141,4841,Sensorimotor neuropathy
HP:0007149,4842,Distal upper limb amyotrophy
HP:0007153,4844,Progressive extrapyramidal movement disorder
HP:0007159,4845,Fluctuations in consciousness
HP:0007162,4846,Diffuse demyelination of the cerebral white matter
HP:0007165,4847,Periventricular gray matter heterotopia
HP:0007166,4848,Paroxysmal dyskinesia
HP:0007178,4849,Motor polyneuropathy
HP:0007181,3235,Interosseus muscle atrophy
HP:0007182,4850,Peripheral hypomyelination
HP:0007183,4851,Focal T2 hyperintense basal ganglia lesion
HP:0007185,4853,Loss of consciousness
HP:0007187,4854,Focal lissencephaly
HP:0007190,4855,Neuronal loss in the cerebral cortex
HP:0007204,4856,Diffuse white matter abnormalities
HP:0007206,4857,Hemimegalencephaly
HP:0007207,4858,Photosensitive tonic-clonic seizures
HP:0007208,4859,Irregular myelin loops
HP:0007209,4860,Facial paralysis
HP:0007210,4862,Lower limb amyotrophy
HP:0007215,4863,Periodic hyperkalemic paralysis
HP:0007220,4864,Demyelinating motor neuropathy
HP:0007221,4865,Progressive truncal ataxia
HP:0007227,4866,Macrogyria
HP:0007229,4867,Intracerebral periventricular calcifications
HP:0007230,4868,Decreased distal sensory nerve action potential
HP:0007232,4869,Spinocerebellar tract disease in lower limbs
HP:0007233,4870,Clusters of axonal regeneration
HP:0007236,4871,Recurrent subcortical infarcts
HP:0007240,4872,Progressive gait ataxia
HP:0007249,4873,Decreased number of small peripheral myelinated nerve fibers
HP:0007256,3286,Abnormal pyramidal signs
HP:0007258,4874,Severe demyelination of the white matter
HP:0007260,4875,Type II lissencephaly
HP:0007262,4730,Symmetric peripheral demyelination
HP:0007263,4876,Spinocerebellar atrophy
HP:0007266,4877,Cerebral dysmyelination
HP:0007267,4878,Chronic axonal neuropathy
HP:0007269,4879,Spinal muscular atrophy
HP:0007270,4880,Atypical absence seizures
HP:0007272,4881,Progressive psychomotor deterioration
HP:0007274,4882,Recurrent bacterial meningitis
HP:0007277,4883,Paucity of anterior horn motor neurons
HP:0007281,4712,Developmental stagnation
HP:0007285,4884,Facial palsy secondary to cranial hyperostosis
HP:0007289,4885,Limb fasciculations
HP:0007291,4886,Posterior fossa cyst
HP:0007293,4887,Anterior sacral meningocele
HP:0007299,4888,Dysfunction of lateral corticospinal tracts
HP:0007301,4889,Oromotor apraxia
HP:0007302,4890,Bipolar affective disorder
HP:0007305,2459,CNS demyelination
HP:0007307,4892,Rapid neurologic deterioration
HP:0007308,4893,Extrapyramidal dyskinesia
HP:0007311,4894,Short stepped shuffling gait
HP:0007313,4895,Cerebral degeneration
HP:0007314,4896,White matter neuronal heterotopia
HP:0007321,4897,Deep white matter hypodensities
HP:0007325,4898,Generalized dystonia
HP:0007326,4899,Progressive choreoathetosis
HP:0007327,4900,Mixed demyelinating and axonal polyneuropathy
HP:0007328,4794,Impaired pain sensation
HP:0007330,4901,Frontal encephalocele
HP:0007333,4902,Hypoplasia of the frontal lobes
HP:0007334,4903,Generalized tonic-clonic seizures with focal onset
HP:0007335,4904,Recurrent encephalopathy
HP:0007338,4905,Hypermetric saccades
HP:0007340,4906,Lower limb muscle weakness
HP:0007341,4907,Diffuse swelling of cerebral white matter
HP:0007343,4908,Abnormal morphology of the limbic system
HP:0007344,4709,Atrophy/Degeneration involving the spinal cord
HP:0007346,4909,Subcortical white matter calcifications
HP:0007348,4910,Hypoplasia of the pyramidal tract
HP:0007351,4912,Upper limb postural tremor
HP:0007352,2402,Cerebellar calcifications
HP:0007354,4914,Amyotrophic lateral sclerosis
HP:0007359,2328,Focal seizures
HP:0007360,1399,Aplasia/Hypoplasia of the cerebellum
HP:0007361,4717,Abnormality of the pons
HP:0007362,2343,Aplasia/Hypoplasia of the brainstem
HP:0007363,4911,Aplasia/Hypoplasia of the pyramidal tract
HP:0007364,295,Aplasia/Hypoplasia of the cerebrum
HP:0007365,4789,Aplasia/Hypoplasia involving the corticospinal tracts
HP:0007366,4915,Atrophy/Degeneration affecting the brainstem
HP:0007367,2176,Atrophy/Degeneration affecting the central nervous system
HP:0007369,2056,Atrophy/Degeneration affecting the cerebrum
HP:0007370,1355,Aplasia/Hypoplasia of the corpus callosum
HP:0007371,4916,Corpus callosum atrophy
HP:0007372,2304,Atrophy/Degeneration involving the corticospinal tracts
HP:0007373,2365,Motor neuron atrophy
HP:0007374,2320,Atrophy/Degeneration involving the caudate nucleus
HP:0007375,1407,Abnormality of the septum pellucidum
HP:0007376,2188,Abnormality of the choroid plexus
HP:0007377,1394,Abnormality of somatosensory evoked potentials
HP:0007378,2043,Neoplasm of the gastrointestinal tract
HP:0007379,4677,Neoplasm of the genitourinary tract
HP:0007380,4214,Facial telangiectasia
HP:0007383,4919,Congenital localized absence of skin
HP:0007384,4920,Aberrant melanosome maturation
HP:0007385,3688,Aplasia cutis congenita of scalp
HP:0007387,4921,Hypoplastic sweat glands
HP:0007392,4923,Excessive wrinkled skin
HP:0007394,1099,Prominent superficial blood vessels
HP:0007397,4924,Axillary apocrine gland hypoplasia
HP:0007398,4925,"Asymmetric, linear skin defects"
HP:0007400,1120,Irregular hyperpigmentation
HP:0007401,4926,Macular atrophy
HP:0007402,4927,Areas of hypopigmentation and hyperpigmentation that do not follow Blaschko lines
HP:0007403,4929,Hypertrophy of skin of soles
HP:0007404,4930,Nonepidermolytic palmoplantar keratoderma
HP:0007410,4931,Palmoplantar hyperhidrosis
HP:0007411,4932,Hypoplastic-absent sebaceous glands
HP:0007414,4933,Neonatal wrinkled skin of hands and feet
HP:0007417,4934,Discoid lupus rash
HP:0007418,4935,Alopecia totalis
HP:0007420,4936,Spontaneous hematomas
HP:0007421,4937,Telangiectases of the cheeks
HP:0007427,4938,Reticulated skin pigmentation
HP:0007428,4939,Telangiectasia of the oral mucosa
HP:0007429,4940,Few cafe-au-lait spots
HP:0007430,4941,Generalized edema
HP:0007431,4942,Congenital ichthyosiform erythroderma
HP:0007432,4944,Intermittent generalized erythematous papular rash
HP:0007435,4946,Diffuse palmoplantar keratoderma
HP:0007436,4947,Hair-nail ectodermal dysplasia
HP:0007438,4948,Mottled pigmentation of the trunk and proximal extremities
HP:0007440,4949,Generalized hyperpigmentation
HP:0007441,4950,Hyperpigmented/hypopigmented macules
HP:0007443,4951,Partial albinism
HP:0007446,4952,Palmoplantar blistering
HP:0007447,4953,Diffuse palmoplantar hyperkeratosis
HP:0007448,4954,Hyperkeratosis over edematous areas
HP:0007449,4955,Confetti-like hypopigmented macules
HP:0007452,4957,Midface capillary hemangioma
HP:0007455,4958,Adermatoglyphia
HP:0007456,4959,Progressive reticulate hyperpigmentation
HP:0007459,4960,Generalized anhidrosis
HP:0007460,1296,Autoamputation of digits
HP:0007461,4323,Hemangiomatosis
HP:0007464,4961,Sparse facial hair
HP:0007465,4962,Honeycomb palmoplantar keratoderma
HP:0007466,4963,Midfrontal capillary hemangioma
HP:0007468,4964,Perifollicular hyperkeratosis
HP:0007469,4966,Palmoplantar cutis gyrata
HP:0007470,4967,Periarticular subcutaneous nodules
HP:0007473,4968,Crusting erythematous dermatitis
HP:0007475,4969,Congenital bullous ichthyosiform erythroderma
HP:0007476,4970,Anhidrotic ectodermal dysplasia
HP:0007477,1102,Abnormal dermatoglyphics
HP:0007479,4971,Congenital nonbullous ichthyosiform erythroderma
HP:0007480,4972,Decreased sweating due to autonomic dysfunction
HP:0007482,4973,Generalized papillary lesions
HP:0007483,4974,Depigmentation/hyperpigmentation of skin
HP:0007485,4975,Absence of subcutaneous fat
HP:0007488,4976,Diffuse skin atrophy
HP:0007489,4977,Diffuse telangiectasia
HP:0007490,4978,Linear arrays of macular hyperkeratoses in flexural areas
HP:0007494,4979,Discrete 2 to 5-mm hyper- and hypopigmented macules
HP:0007495,2218,Prematurely aged appearance
HP:0007499,2618,Recurrent staphylococcal infections
HP:0007500,4980,Decreased number of sweat glands
HP:0007501,4981,Streaks of hyperkeratosis along each finger onto the palm
HP:0007502,4982,Follicular hyperkeratosis
HP:0007505,4983,Progressive hyperpigmentation
HP:0007513,1107,Generalized hypopigmentation
HP:0007516,4984,Redundant skin on fingers
HP:0007517,4985,Palmoplantar cutis laxa
HP:0007519,4987,Lack of subcutaneous fatty tissue
HP:0007525,4988,"Yellow subcutaneous tissue covered by thin, scaly skin"
HP:0007526,4989,Hypopigmented skin patches on arms
HP:0007529,4990,Hidrotic ectodermal dysplasia
HP:0007530,4991,Punctate palmoplantar hyperkeratosis
HP:0007537,4992,Severe photosensitivity
HP:0007541,4993,Frontal cutaneous lipoma
HP:0007542,4995,Absent pigmentation of the ventral chest
HP:0007543,4997,Epidermal hyperkeratosis
HP:0007544,4998,Piebaldism
HP:0007545,4999,Congenital palmoplantar keratosis
HP:0007546,5000,Linear hyperpigmentation
HP:0007548,5001,Palmoplantar keratosis with erythema and scale
HP:0007549,5002,Desquamation of skin soon after birth
HP:0007550,1041,Hypohidrosis or hyperhidrosis
HP:0007552,5003,Abnormal subcutaneous fat tissue distribution
HP:0007553,5004,Congenital symmetrical palmoplantar keratosis
HP:0007556,1052,Plantar hyperkeratosis
HP:0007559,5005,Localized epidermolytic hyperkeratosis
HP:0007561,5006,Telangiectases in sun-exposed and nonexposed skin
HP:0007565,5007,Multiple cafe-au-lait spots
HP:0007569,5008,Generalized seborrheic dermatitis
HP:0007583,5009,Telangiectasia macularis eruptiva perstans
HP:0007585,5010,Skin fragility with non-scarring blistering
HP:0007587,5011,Numerous pigmented freckles
HP:0007588,5012,Reticular hyperpigmentation
HP:0007589,5013,Aplasia cutis congenita on trunk or limbs
HP:0007590,5014,Aplasia cutis congenita over posterior parietal area
HP:0007592,5015,Aplasia/Hypoplastia of the eccrine sweat glands
HP:0007598,5016,Bilateral single transverse palmar creases
HP:0007599,5017,Generalized reticulate brown pigmentation
HP:0007603,5018,Freckles in sun-exposed areas
HP:0007605,4986,Excessive wrinkling of palmar skin
HP:0007607,5019,Hypohidrotic ectodermal dysplasia
HP:0007609,5020,Hypoproteinemic edema
HP:0007610,5021,Blotching pigmentation of the skin
HP:0007617,5022,"Fine, reticulate skin pigmentation"
HP:0007618,5023,Subcutaneous calcification
HP:0007620,5024,Cutaneous leiomyoma
HP:0007621,5025,Telangiectasia of extensor surfaces
HP:0007623,5026,Pigmentation anomalies of sun-exposed skin
HP:0007626,5027,Mandibular osteomyelitis
HP:0007627,5028,Mandibular condyle aplasia
HP:0007628,5029,Mandibular condyle hypoplasia
HP:0007633,5030,Bilateral microphthalmos
HP:0007634,5031,Nonarteritic anterior ischemic optic neuropathy
HP:0007641,694,Dyschromatopsia
HP:0007642,5032,Congenital stationary night blindness
HP:0007643,5033,Peripheral tractional retinal detachment
HP:0007648,5035,Punctate cataract
HP:0007650,5037,Progressive ophthalmoplegia
HP:0007651,5038,Ectropion of lower eyelids
HP:0007655,5039,Eversion of lateral third of lower eyelids
HP:0007656,5040,Lacrimal gland aplasia
HP:0007657,5042,Diffuse nuclear cataract
HP:0007658,5044,Large hyperpigmented retinal spots
HP:0007661,5046,Abnormality of chorioretinal pigmentation
HP:0007663,697,Reduced visual acuity
HP:0007665,5047,Curly eyelashes
HP:0007667,5048,Peripheral cystoid retinal degeneration
HP:0007668,5050,Impaired pursuit initiation and maintenance
HP:0007670,5051,Abnormal vestibulo-ocular reflex
HP:0007675,5052,Progressive night blindness
HP:0007676,602,Hypoplasia of the iris
HP:0007677,5053,Vitelliform-like macular lesions
HP:0007678,5055,Lacrimal duct stenosis
HP:0007680,5056,Depigmented fundus
HP:0007685,5058,Peripheral retinal avascularization
HP:0007686,662,Abnormal pupillary function
HP:0007688,5059,Undetectable light- and dark-adapted electroretinogram
HP:0007690,5060,Map-dot-fingerprint corneal dystrophy
HP:0007695,5061,Abnormal pupillary light reflex
HP:0007700,603,Anterior segment dysgenesis
HP:0007703,631,Abnormality of retinal pigmentation
HP:0007705,5062,Corneal degeneration
HP:0007707,5063,Aphakia
HP:0007710,5065,Peripheral vitreous opacities
HP:0007713,5066,Juvenile zonular cataracts
HP:0007716,5067,Intraocular melanoma
HP:0007720,5069,Flat cornea
HP:0007722,5070,Retinal pigment epithelial atrophy
HP:0007727,5071,Opacification of the corneal epithelium
HP:0007730,1193,Iris hypopigmentation
HP:0007731,5072,Chorioretinal dysplasia
HP:0007732,5073,Lacrimal gland hypoplasia
HP:0007733,5074,Laterally curved eyebrow
HP:0007737,5075,Bone spicule pigmentation of the retina
HP:0007738,5076,Uncontrolled eye movements
HP:0007740,5077,Long eyelashes in irregular rows
HP:0007750,5078,Hypoplasia of the fovea
HP:0007754,5080,Macular dystrophy
HP:0007755,5081,Juvenile epithelial corneal dystrophy
HP:0007758,5082,Congenital visual impairment
HP:0007759,566,Opacification of the corneal stroma
HP:0007760,5084,Crystalline corneal dystrophy
HP:0007763,5086,Retinal telangiectasia
HP:0007766,5087,Optic disc hypoplasia
HP:0007768,5088,Central retinal vessel vascular tortuosity
HP:0007769,5049,Peripheral retinal degeneration
HP:0007770,5089,Hypoplasia of the retina
HP:0007772,1222,Impaired smooth pursuit
HP:0007773,5091,Vitreoretinopathy
HP:0007774,5092,Hypoplasia of the ciliary body
HP:0007776,5095,Sparse lower eyelashes
HP:0007778,5097,Posterior retinal neovascularization
HP:0007779,5099,Anterior segment of eye aplasia
HP:0007780,5101,Cortical pulverulent cataract
HP:0007787,5103,Posterior subcapsular cataract
HP:0007792,5104,Microsaccadic pursuit
HP:0007793,5105,Granular macular appearance
HP:0007797,5108,Retinal vascular malformation
HP:0007800,5109,Increased axial length of the globe
HP:0007802,5110,Granular corneal dystrophy
HP:0007803,5111,Monochromacy
HP:0007807,5112,Optic nerve compression
HP:0007809,5113,Punctate corneal dystrophy
HP:0007811,5114,Horizontal pendular nystagmus
HP:0007812,5116,Herpetiform corneal ulceration
HP:0007813,5118,Nongranulomatous uveitis
HP:0007814,5106,Retinal pigment epithelial mottling
HP:0007817,5119,Horizontal supranuclear gaze palsy
HP:0007818,5120,Central heterochromia
HP:0007819,5121,Presenile cataracts
HP:0007827,5122,Nodular corneal dystrophy
HP:0007830,5124,Adult-onset night blindness
HP:0007831,5125,Nonprogressive restrictive external ophthalmoplegia
HP:0007832,5126,Pigmentation of the sclera
HP:0007833,5127,Anterior chamber synechiae
HP:0007834,5128,Progressive cataract
HP:0007838,5129,Progressive ptosis
HP:0007841,5130,Amyloid deposition in the vitreous humor
HP:0007843,5131,Attenuation of retinal blood vessels
HP:0007850,5132,Retinal vascular proliferation
HP:0007854,5133,Glaucomatous visual field defect
HP:0007856,5085,Punctate opacification of the cornea
HP:0007862,5134,Retinal calcification
HP:0007866,5135,Retinal infarction
HP:0007872,5136,Choroidal hemangioma
HP:0007873,5138,Abnormally prominent line of Schwalbe
HP:0007874,5139,Almond-shaped palpebral fissure
HP:0007875,5141,Congenital blindness
HP:0007880,5142,Marginal corneal dystrophy
HP:0007885,5143,Slowed horizontal saccades
HP:0007889,5144,Iridescent posterior subcapsular cataract
HP:0007892,5145,Hypoplasia of the lacrimal punctum
HP:0007893,5146,Progressive retinal degeneration
HP:0007894,5057,Hypopigmentation of the fundus
HP:0007898,5148,Exudative retinopathy
HP:0007900,5149,Hypoplastic lacrimal duct
HP:0007902,5150,Vitreous hemorrhage
HP:0007903,5151,Paravenous chorioretinal atrophy
HP:0007905,5152,Abnormal iris vasculature
HP:0007906,5154,Increased intraocular pressure
HP:0007913,5156,Reticular retinal dystrophy
HP:0007915,5158,Polymorphous posterior corneal dystrophy
HP:0007917,5034,Tractional retinal detachment
HP:0007922,5161,Hypermyelinated retinal nerve fibers
HP:0007924,5162,Slow decrease in visual acuity
HP:0007925,5163,Lacrimal duct aplasia
HP:0007928,5164,Abnormal flash visual evoked potentials
HP:0007936,5165,Restrictive external ophthalmoplegia
HP:0007937,5166,Reticular pigmentary degeneration
HP:0007939,5167,Blue cone monochromacy
HP:0007941,5169,Limited extraocular movements
HP:0007943,5170,Congenital stapes ankylosis
HP:0007944,5171,Intermittent microsaccadic pursuits
HP:0007946,5172,Unilateral narrow palpebral fissure
HP:0007948,5173,Dense posterior cortical cataract
HP:0007950,5175,Peripapillary chorioretinal atrophy
HP:0007957,605,Corneal opacity
HP:0007958,5176,Optic atrophy from cranial nerve compression
HP:0007962,5177,Speckled corneal dystrophy
HP:0007963,5157,Pattern dystrophy of the retina
HP:0007964,5178,Degenerative vitreoretinopathy
HP:0007965,5179,Undetectable visual evoked potentials
HP:0007968,5180,Remnants of the hyaloid vascular system
HP:0007970,5181,Congenital ptosis
HP:0007971,5182,Lamellar cataract
HP:0007973,5183,Retinal dysplasia
HP:0007975,5184,Hypometric horizontal saccades
HP:0007976,5185,Cerulean cataract
HP:0007979,5186,Gaze-evoked horizontal nystagmus
HP:0007984,5187,Electronegative electroretinogram
HP:0007985,5189,Retinal arteriolar occlusion
HP:0007987,5190,Progressive visual field defects
HP:0007989,5191,Intraretinal exudate
HP:0007990,5192,Hypoplastic iris stroma
HP:0007993,5193,Malformed lacrimal ducts
HP:0007994,5194,Peripheral visual field loss
HP:0008000,5195,Decreased corneal reflex
HP:0008001,5196,Foveal hyperpigmentation
HP:0008002,5107,Abnormality of macular pigmentation
HP:0008003,5198,Jerky ocular pursuit movements
HP:0008005,5199,Congenital corneal dystrophy
HP:0008007,5200,Primary congenital glaucoma
HP:0008011,1172,Peripheral opacification of the cornea
HP:0008012,5201,Congenital myopia
HP:0008020,5202,Progressive cone degeneration
HP:0008024,5203,Congenital nuclear cataract
HP:0008028,5204,Cystoid macular degeneration
HP:0008031,5205,Posterior Y-sutural cataract
HP:0008034,686,Abnormal iris pigmentation
HP:0008035,5207,Retinitis pigmentosa inversa
HP:0008037,5208,Absent anterior chamber of the eye
HP:0008038,5041,Aplastic/hypoplastic lacrimal glands
HP:0008041,5210,Late onset congenital glaucoma
HP:0008043,5211,Retinal arteriolar constriction
HP:0008045,5212,Enlarged flash visual evoked potentials
HP:0008046,676,Abnormality of the retinal vasculature
HP:0008047,5153,Abnormality of the vasculature of the eye
HP:0008048,673,Abnormality of the line of Schwalbe
HP:0008049,1530,Abnormality of the extraocular muscles
HP:0008050,5214,Abnormality of the palpebral fissures
HP:0008052,1533,Retinal fold
HP:0008053,558,Aplasia/Hypoplasia of the iris
HP:0008054,532,Abnormal morphology of the vasculature of the conjunctiva
HP:0008055,5093,Aplasia/Hypoplasia affecting the uvea
HP:0008056,561,Aplasia/Hypoplasia affecting the eye
HP:0008057,5215,Aplasia/Hypoplasia affecting the fundus
HP:0008058,656,Aplasia/Hypoplasia of the optic nerve
HP:0008059,1189,Aplasia/Hypoplasia of the macula
HP:0008060,5079,Aplasia/Hypoplasia of the fovea
HP:0008061,5090,Aplasia/Hypoplasia of the retina
HP:0008062,5100,Aplasia/Hypoplasia affecting the anterior segment of the eye
HP:0008063,5064,Aplasia/Hypoplasia of the lens
HP:0008064,4943,Ichthyosis
HP:0008065,1035,Aplasia/Hypoplasia of the skin
HP:0008066,3165,Abnormal blistering of the skin
HP:0008067,1055,Abnormally lax or hyperextensible skin
HP:0008069,1115,Neoplasm of the skin
HP:0008070,707,Sparse hair
HP:0008071,5217,Maternal hypertension
HP:0008072,5219,Maternal virilization in pregnancy
HP:0008073,5220,Low maternal serum estriol
HP:0008075,5222,Progressive pes cavus
HP:0008078,5223,Thin metatarsal cortices
HP:0008080,5224,Hallux varus
HP:0008081,5225,Pes valgus
HP:0008082,5226,Medial deviation of the foot
HP:0008083,5227,2nd-5th toe middle phalangeal hypoplasia
HP:0008087,5228,Nonossified fifth metatarsal
HP:0008089,5230,Abnormality of the fifth metatarsal bone
HP:0008090,5231,Ankylosis of feet small joints
HP:0008093,5232,Short 4th toe
HP:0008094,5233,Widely spaced toes
HP:0008096,5234,Medially deviated second toe
HP:0008097,5236,Partial fusion of tarsals
HP:0008102,5237,Expanded metatarsals with widened medullary cavities
HP:0008103,5238,Delayed tarsal ossification
HP:0008107,5240,Plantar crease between first and second toes
HP:0008108,5241,Advanced tarsal ossification
HP:0008111,5242,Broad distal hallux
HP:0008113,5244,Multiple plantar creases
HP:0008114,5245,Metatarsal diaphyseal endosteal sclerosis
HP:0008116,5247,Flexion limitation of toes
HP:0008117,5248,Shortening of the talar neck
HP:0008119,1838,Deformed tarsal bones
HP:0008122,5249,Calcaneonavicular fusion
HP:0008124,5250,Talipes calcaneovarus
HP:0008125,5251,Second metatarsal posteriorly placed
HP:0008127,5252,Bipartite calcaneus
HP:0008131,5253,Tarsal stippling
HP:0008132,5255,Medial rotation of the medial malleolus
HP:0008133,5256,Distal tapering of metatarsals
HP:0008134,5257,Irregular tarsal ossification
HP:0008138,5258,Equinus calcaneus
HP:0008141,5259,Dislocation of toes
HP:0008142,5260,Delayed calcaneal ossification
HP:0008144,5261,Flattening of the talar dome
HP:0008148,5262,Impaired epinephrine-induced platelet aggregation
HP:0008150,5263,Elevated serum transaminases during infections
HP:0008151,5264,Prolonged prothrombin time
HP:0008153,5265,Periodic hypokalemic paresis
HP:0008155,2153,Mucopolysacchariduria
HP:0008158,5266,Hyperapobetalipoproteinemia
HP:0008162,5267,Asymptomatic hyperammonemia
HP:0008163,5268,Decreased circulating cortisol level
HP:0008165,5269,Decreased proportion circulating T-helper cells
HP:0008166,5270,Decreased beta-galactosidase activity
HP:0008167,5271,Very long chain fatty acid accumulation
HP:0008169,5272,Reduced factor VII activity
HP:0008176,5273,Neonatal unconjugated hyperbilirubinemia
HP:0008180,5274,Mildly elevated creatine phosphokinase
HP:0008181,5275,Abetalipoproteinemia
HP:0008182,5276,Adrenocortical hypoplasia
