Name,desc,Id
HP:0012646,Retractile testis,9297
HP:0012647,Abnormal inflammatory response,9298
HP:0012648,Decreased inflammatory response,9299
HP:0012649,Increased inflammatory response,9300
HP:0012650,Perisylvian polymicrogyria,9301
HP:0012651,Abasia,9302
HP:0012652,Exercise-induced asthma,9303
HP:0012653,Status asthmaticus,9304
HP:0012654,Abnormal CSF dopamine level,9305
HP:0012655,Elevated CSF dopamine level,9306
HP:0012656,Reduced CSF dopamine level,9307
HP:0012657,Abnormal brain positron emission tomography,9308
HP:0012658,Abnormal brain FDG positron emission tomography,9309
HP:0012659,Prefrontal hypometabolism in FDG PET,9310
HP:0012660,Thalamic hypometabolism in FDG PET,9311
HP:0012661,Hypothalamic hypometabolism in FDG PET,9312
HP:0012662,Parietal hypometabolism in FDG PET,9313
HP:0012663,Mildly reduced ejection fraction,9314
HP:0012664,Reduced ejection fraction,9315
HP:0012665,Moderately reduced ejection fraction,9316
HP:0012666,Severely reduced ejection fraction,9317
HP:0012667,Regional left ventricular wall motion abnormality,9318
HP:0012668,Vasovagal syncope,9319
HP:0012669,Carotid sinus syncope,9320
HP:0012670,Orthostatic syncope,9321
HP:0012671,Abulia,9322
HP:0012672,Akinetic mutism,9323
HP:0012673,Aplasia of the upper vagina,9324
HP:0012674,Aplasia of the lower vagina,9325
HP:0012675,Iron accumulation in brain,9326
HP:0012676,Copper accumulation in brain,9327
HP:0012677,Iron accumulation in globus pallidus,9328
HP:0012678,Iron accumulation in substantia nigra,9329
HP:0012679,Widened interpedicular distance,9330
HP:0012680,Abnormality of the pineal gland,9331
HP:0012681,Abnormality of pineal morphology,9332
HP:0012682,Pineal gland calcification,9333
HP:0012683,Pineal cyst,9334
HP:0012684,Abnormal pineal volume,9335
HP:0012685,Decreased pineal volume,9336
HP:0012686,Increased pineal volume,9337
HP:0012687,Agenesis of pineal gland,9338
HP:0012688,Abnormality of pineal physiology,9339
HP:0012689,Abnormal pineal melatonin secretion,9340
HP:0012690,T2 hypointense thalamus,9341
HP:0012691,Focal T2 hypointense thalamic lesion,9342
HP:0012692,Focal T2 hyperintense thalamic lesion,9343
HP:0012693,Abnormal thalamic size,9344
HP:0012694,Enlarged thalamic volume,9345
HP:0012695,Decreased thalamic volume,9346
HP:0012696,Abnormal thalamic MRI signal intensity,9347
HP:0012697,Small basal ganglia,9348
HP:0012698,Cerebellar gliosis,9349
HP:0012699,Anomaly of lower limb diaphyses,9350
HP:0012700,Abnormal large intestine physiology,9351
HP:0012701,Bowel urgency,9352
HP:0012702,Tenesmus,9353
HP:0012703,Abnormal subarachnoid space morphology,9354
HP:0012704,Widened subarachnoid space,9355
HP:0012705,Abnormal metabolic brain imaging by MRS,9356
HP:0012706,Elevated brain choline level by MRS,9357
HP:0012707,Elevated brain lactate level by MRS,9358
HP:0012708,Reduced brain N-acetyl aspartate level by MRS,9359
HP:0012709,Abnormal brain choline/creatine ratio by MRS,9360
HP:0012710,Ingrown nail,9361
HP:0012711,Delayed ossification of vertebral epiphysis,9362
HP:0012712,Mild hearing impairment,9363
HP:0012713,Moderate hearing impairment,9364
HP:0012714,Severe hearing impairment,9365
HP:0012715,Profound hearing impairment,9366
HP:0012716,Moderate conductive hearing impairment,9367
HP:0012717,Severe conductive hearing impairment,9368
HP:0012718,Morphological abnormality of the gastrointestinal tract,9369
HP:0012719,Functional abnormality of the gastrointestinal tract,9370
HP:0012720,Neoplasm of the nose,9371
HP:0012721,Venous malformation,9372
HP:0012722,Heart block,9373
HP:0012723,Sinoatrial block,9374
HP:0012724,Upper eyelid edema,9375
HP:0012725,Cutaneous syndactyly,9376
HP:0012726,Episodic hypokalemia,9377
HP:0012727,Thoracic aortic aneurysm,9378
HP:0012728,Fusiform descending thoracic aortic aneurysm,9379
HP:0012729,Saccular descending thoracic aortic aneurysm,9380
HP:0012730,Aglossia,9381
HP:0012731,Ectopic anterior pituitary gland,9382
HP:0012732,Anorectal anomaly,9383
HP:0012733,Macule,9384
HP:0012734,Ketotic hypoglycemia,9385
HP:0012735,Cough,9386
HP:0012736,Profound global developmental delay,9387
HP:0012737,Small intestinal polyp,9388
HP:0012738,Agenesis of canine,9389
HP:0012739,Agenesis of the small intestine,9390
HP:0012740,Papilloma,9391
HP:0012741,Unilateral cryptorchidism,9392
HP:0012742,Thin fingernail,9393
HP:0012743,Abdominal obesity,9394
HP:0012744,Femoral aplasia,9395
HP:0012745,Short palpebral fissure,9396
HP:0012746,Thin toenail,9397
HP:0012747,Abnormal brainstem MRI signal intensity,9398
HP:0012748,Focal T2 hyperintense brainstem lesion,9399
HP:0012749,Focal T2 hypointense brainstem lesion,9400
HP:0012750,T2 hypointense brainstem,9401
HP:0012751,Abnormal basal ganglia MRI signal intensity,9402
HP:0012752,Focal T2 hypointense basal ganglia lesion,9403
HP:0012753,T2 hypointense basal ganglia,9404
HP:0012754,CNS hypermyelination,9405
HP:0012755,Enlarged brainstem,9406
HP:0012756,CSF polymorphonuclear pleocytosis,9407
HP:0012757,Abnormal neuron morphology,9408
HP:0012758,Neurodevelopmental delay,9409
HP:0012759,Neurodevelopmental abnormality,9410
HP:0012760,Impaired social reciprocity,9411
HP:0012761,Absent mastoid,9412
HP:0012762,Cerebral white matter atrophy,9413
HP:0012763,Paroxysmal dyspnea,9414
HP:0012764,Orthopnea,9415
HP:0012765,Widened cerebellar subarachnoid space,9416
HP:0012766,Widened cerebral subarachnoid space,9417
HP:0012767,Abnormal placental size,9418
HP:0012768,Neonatal asphyxia,9419
HP:0012769,Abnormal arm span,9420
HP:0012770,Reduced arm span,9421
HP:0012771,Increased arm span,9422
HP:0012772,Abnormal upper to lower segment ratio,9423
HP:0012773,Reduced upper to lower segment ratio,9424
HP:0012774,Increased upper to lower segment ratio,9425
HP:0012775,Stellate iris,9426
HP:0012776,Abnormal ciliary body morphology,9427
HP:0012777,Retinal neoplasm,9428
HP:0012778,Retinal astrocytic hamartoma,9429
HP:0012779,Transient hearing impairment,9430
HP:0012780,Neoplasm of the ear,9431
HP:0012781,Mid-frequency hearing loss,9432
HP:0012782,Perilobar nephrogenic rest,9433
HP:0012783,Intralobar nephrogenic rest,9434
HP:0012784,Perinephritis,9435
HP:0012785,Flexion contracture of finger,9436
HP:0012786,Recurrent cystitis,9437
HP:0012787,Recurrent pyelonephritis,9438
HP:0012788,Reticulate pigmentation of oral mucosa,9439
HP:0012789,Hypoplasia of the calcaneus,9440
HP:0012790,Abnormal intramembranous ossification,9441
HP:0012791,Abnormal humeral ossification,9442
HP:0012792,Absent ossification of thoracic vertebral bodies,9443
HP:0012793,Kinked brainstem,9444
HP:0012794,Periventricular white matter hypodensities,9445
HP:0012795,Abnormality of the optic disc,9446
HP:0012796,Increased cup-to-disc ratio,9447
HP:0012797,Lymphatic vessel neoplasm,9448
HP:0012798,Pulmonary lymphangiomyomatosis,9449
HP:0012799,Unilateral facial palsy,9450
HP:0012800,Accessory cranial suture,9451
HP:0012801,Narrow jaw,9452
HP:0012802,Broad jaw,9453
HP:0012803,Anisometropia,9454
HP:0012804,Corneal ulceration,9455
HP:0012805,Iris transillumination defect,9456
HP:0012806,Proboscis,9457
HP:0012807,High insertion of columella,9458
HP:0012808,Abnormal nasal base,9459
HP:0012809,Narrow nasal base,9460
HP:0012810,Wide nasal base,9461
HP:0012811,Wide nasal ridge,9462
HP:0012812,Fullness of paranasal tissue,9463
HP:0012813,Unilateral breast hypoplasia,9464
HP:0012814,Bilateral breast hypoplasia,9465
HP:0012815,Hypoplastic female external genitalia,9466
HP:0012816,Right ventricular noncompaction cardiomyopathy,9467
HP:0012817,Noncompaction cardiomyopathy,9468
HP:0012818,Biventricular noncompaction cardiomyopathy,9469
HP:0012819,Myocarditis,9470
HP:0012820,Bilateral vocal cord paralysis,9471
HP:0012821,Unilateral vocal cord paresis,9472
HP:0012822,Bilateral vocal cord paresis,9473
HP:0012823,Clinical modifier,9474
HP:0012824,Severity,9475
HP:0012825,Mild,9476
HP:0012826,Moderate,9477
HP:0012827,Borderline,9478
HP:0012828,Severe,9479
HP:0012829,Profound,9480
HP:0012830,Position,9481
HP:0012831,Laterality,9482
HP:0012832,Bilateral,9483
HP:0012833,Unilateral,9484
HP:0012834,Right,9485
HP:0012835,Left,9486
HP:0012836,Spatial pattern,9487
HP:0012837,Generalized,9488
HP:0012838,Localized,9489
HP:0012839,Distal,9490
HP:0012840,Proximal,9491
HP:0012841,Retinal vascular tortuosity,9492
HP:0012842,Skin appendage neoplasm,9493
HP:0012843,Hair follicle neoplasm,9494
HP:0012844,Trichilemmoma,9495
HP:0012845,Single trichilemmoma,9496
HP:0012846,Multiple trichilemmomata,9497
HP:0012847,Epilepsia partialis continua,9498
HP:0012848,Small intestinal stenosis,9499
HP:0012849,Small intestinal bleeding,9500
HP:0012850,Small intestinal dysmotility,9501
HP:0012851,Colonic stenosis,9502
HP:0012852,Hepatic bridging fibrosis,9503
HP:0012853,Scrotal hypospadias,9504
HP:0012854,Midshaft hypospadias,9505
HP:0012855,Scrotal hyperpigmentation,9506
HP:0012856,Abnormal scrotal rugation,9507
HP:0012857,Increased scrotal rugation,9508
HP:0012858,Decreased scrotal rugation,9509
HP:0012859,Esophageal leukoplakia,9510
HP:0012860,Testicular fibrosis,9511
HP:0012861,Ovotestis,9512
HP:0012862,Abnormal germ cell morphology,9513
HP:0012863,Abnormal male germ cell morphology,9514
HP:0012864,Abnormal sperm morphology,9515
HP:0012865,Sperm head anomaly,9516
HP:0012866,Sperm neck anomaly,9517
HP:0012867,Sperm mid-piece anomaly,9518
HP:0012868,Sperm tail anomaly,9519
HP:0012869,Acephalic spermatozoa,9520
HP:0012870,Vanishing testis,9521
HP:0012871,Varicocele,9522
HP:0012872,Abnormal vas deferens morphology,9523
HP:0012873,Absent vas deferens,9524
HP:0012874,Abnormal male reproductive system physiology,9525
HP:0012875,Abnormal ejaculation,9526
HP:0012876,Premature ejaculation,9527
HP:0012877,Retrograde ejaculation,9528
HP:0012878,Retarded ejaculation,9529
HP:0012879,Anejaculation,9530
HP:0012880,Abnormality of the labia minora,9531
HP:0012881,Abnormality of the labia majora,9532
HP:0012882,Hyperplastic labia majora,9533
HP:0012883,Fallopian tube cyst,9534
HP:0012884,Fallopian tube torsion,9535
HP:0012885,Fallopian tube duplication,9536
HP:0012886,Hemorrhagic ovarian cyst,9537
HP:0012887,Ovarian serous cystadenoma,9538
HP:0012888,Abnormality of the uterine cervix,9539
HP:0012889,Cervical endometriosis,9540
HP:0012890,Posteriorly placed anus,9541
HP:0012891,High posterior hairline,9542
HP:0012892,Facial muscle hypertrophy,9543
HP:0012893,Neck muscle hypertrophy,9544
HP:0012894,Paraspinal muscle hypertrophy,9545
HP:0012895,Scapular muscle hypertrophy,9546
HP:0012896,Abnormal motor evoked potentials,9547
HP:0012897,Abnormal upper-limb motor evoked potentials,9548
HP:0012898,Abnormal lower-limb motor evoked potentials,9549
HP:0012899,Handgrip myotonia,9550
HP:0012900,Myotonia of the face,9551
HP:0012901,Myotonia of the jaw,9552
HP:0012902,Myotonia of the lower limb,9553
HP:0012903,Myotonia of the upper limb,9554
HP:0012904,Cold-sensitive myotonia,9555
HP:0012905,Euryblepharon,9556
HP:0020006,Ciliary body coloboma,9557
HP:0020034,Diffuse,9558
HP:0020035,Lower limb dysmetria,9559
HP:0020036,Upper limb dysmetria,9560
HP:0020037,Astasia,9561
HP:0020038,Vertebrobasilar dolichoectasia,9562
HP:0020041,Double elevator palsy,9563
HP:0020042,Double depressor palsy,9564
HP:0020043,Vertical incomitant strabismus,9565
HP:0020044,Horizontal incomitant strabismus,9566
HP:0020045,Esodeviation,9567
HP:0020046,Accommodative esotropia,9568
HP:0020047,Abnormal myeloid cell morphology,9569
HP:0020048,Reduced bone-marrow pro-B cell count,9570
HP:0020049,Exodeviation,9571
HP:0020050,Anti-granulocyte-macrophage colony stimulating factor antibody positivity,9572
HP:0020054,Abnormal erythrocyte physiology,9573
HP:0020058,Abnormal red blood cell count,9574
HP:0020059,Increased red blood cell count,9575
HP:0020060,Decreased red blood cell count,9576
HP:0020061,Abnormal hemoglobin concentration,9577
HP:0020062,Decreased hemoglobin concentration,9578
HP:0020063,Increased hemoglobin concentration,9579
HP:0020064,Abnormal eosinophil count,9580
HP:0020071,Viremia,9581
HP:0020072,Persistent EBV viremia,9582
HP:0020073,Hypopigmented macule,9583
HP:0020074,Crystalluria,9584
HP:0020075,Leucine crystalluria,9585
HP:0020076,Wrist ganglion,9586
HP:0020077,Carnitinuria,9587
HP:0020078,Alaninuria,9588
HP:0020079,Beta-alaninuria,9589
HP:0020080,Erythrocyte inclusion bodies,9590
HP:0020081,Pappenheimer bodies,9591
HP:0020082,Heinz bodies,9592
HP:0020083,Furuncle,9593
HP:0020084,Carbuncle,9594
HP:0020085,Infection following live vaccination,9595
HP:0020086,BCGitis,9596
HP:0020087,BCGosis,9597
HP:0020088,Post-vaccination measles,9598
HP:0020089,Post-vaccination rubella,9599
HP:0020090,Post-vaccination polio,9600
HP:0020091,Post-vaccination rotavirus infection,9601
HP:0020093,Recurrent deep organ abscess formation,9602
HP:0020095,Prolonged need of intravenous antibiotic therapy,9603
HP:0020096,Recurrent streptococcal infections,9604
HP:0020097,Infection due to encapsulated bacteria,9605
HP:0020098,Herpes encephalitis,9606
HP:0020099,Severe norovirus infection,9607
HP:0020100,Unusual fungal infection,9608
HP:0020101,Invasive fungal infection,9609
HP:0020102,Pneumocystis jirovecii pneumonia,9610
HP:0020103,Invasive pulmonary aspergillosis,9611
HP:0020104,Unusual protozoan infection,9612
HP:0020105,Severe toxoplasmosis,9613
HP:0020106,Severe giardiasis,9614
HP:0020107,Unusual helminthic infection,9615
HP:0020108,Unusual parasitic infection,9616
HP:0020110,Bone fracture,9617
HP:0020111,Abnormal CD4+CD25+ regulatory T cell proportion,9618
HP:0020112,Increased proportion of CD4+CD25+ regulatory T cells,9619
HP:0020113,Decreased proportion of CD4+CD25+ regulatory T cells,9620
HP:0020114,Persistent human papillomavirus infection,9621
HP:0020117,Hypoplastic dermoepidermal hemidesmosomes,9622
HP:0020118,Radial artery aplasia,9623
HP:0020119,Abnormal retinal nerve fiber layer morphology,9624
HP:0020120,Retinal nerve fiber edema,9625
HP:0020121,Conception by assisted reproductive technology,9626
HP:0020122,Bite cells,9627
HP:0020123,Tympanosclerosis,9628
HP:0020125,Spontaneous conjunctival filtering bleb,9629
HP:0020126,Prostate mass,9630
HP:0020127,Periarticular soft-tissue mass,9631
HP:0020128,Aplasia of the olfactory tract,9632
HP:0020129,Abnormal urine protein level,9633
HP:0020130,Increased urinary neutrophil gelatinase-associated lipocalin,9634
HP:0020131,Abnormal tubular basement membrane morphology,9635
HP:0020132,Thickening of the tubular basement membrane,9636
HP:0020133,Podocyte hypertrophy,9637
HP:0020134,Increased urine neutrophil count,9638
HP:0020135,Myofibromatosis,9639
HP:0020136,Anticardiolipin IgG antibody positivity,9640
HP:0020137,Anticardiolipin IgM antibody positivity,9641
HP:0020138,History of recent animal bite,9642
HP:0020139,History of recent insect bite,9643
HP:0020140,History of recent tick bite,9644
HP:0020141,Blood pressure substantially higher in legs than arms,9645
HP:0020142,Blood pressure substantially higher in arms than legs,9646
HP:0020143,Tracheal duplication cyst,9647
HP:0020144,Calcium phosphate crystalluria,9648
HP:0020145,Calcium oxalate crystalluria,9649
HP:0020146,Calcium carbonate crystalluria,9650
HP:0020147,2-Methylbutyryl glycinuria,9651
HP:0020148,Increased circulating mead acid level,9652
HP:0020149,Elevated circulating succinate,9653
HP:0020150,Elevated urinary uromodulin,9654
HP:0020151,Anti-DNA antibody positivity,9655
HP:0020152,Distal joint laxity,9656
HP:0020153,"Positive blood 1,3 beta glucan test",9657
HP:0020154,Nevus comedonicus,9658
HP:0020155,Abnormal oocyte morphology,9659
HP:0020156,Abnormal zona pellucida morphology,9660
HP:0020157,Thin zona pellucida,9661
HP:0020158,Increased circulating adrenic acid concentration,9662
HP:0020159,Reduced response to gonadotropin-releasing hormone stimulation test,9663
HP:0020160,GM1-ganglioside accumulation,9664
HP:0020161,Branch retinal artery occlusion,9665
HP:0020163,Cilioretinal artery occlusion,9666
HP:0020164,Ophthalmic artery occlusion,9667
HP:0020165,Branch retinal vein occlusion,9668
HP:0020166,Central retinal vein occlusion,9669
HP:0020167,Hemiretinal vein occlusion,9670
HP:0020169,Abnormal drug response,9671
HP:0020170,Increased blood drug concentration,9672
HP:0020171,Decreased blood drug concentration,9673
HP:0020172,Adverse drug response,9674
HP:0020173,Reduced drug efficacy,9675
HP:0020174,Refractory drug response,9676
HP:0020175,Reduced cholinesterase level,9677
HP:0020176,Cholesterol crystalluria,9678
HP:0020177,"Abnormal proportion of CD8-positive, alpha-beta TEMRA T cells",9679
HP:0020178,Abnormal dendritic cell count,9680
HP:0020179,Abnormal haptoglobin level,9681
HP:0020180,Elevated haptoglobin level,9682
HP:0020181,Reduced haptoglobin level,9683
HP:0020182,Abnormal A-type atrial natriuretic peptide level,9684
HP:0020183,Increased circulating A-type natriuretic peptide level,9685
HP:0020184,Decreased circulating A-type natriuretic peptide level,9686
HP:0020185,Superior cerebellar dysplasia,9687
HP:0020186,Multilobulated spleen,9688
HP:0020187,Thick pachygyria,9689
HP:0020188,Anterior predominant pachygyria with 5-10 mm cortical thickness,9690
HP:0020189,Posterior predominant thick cortex pachygyria,9691
HP:0020190,Perisylvian predominant thick cortex pachygyria,9692
HP:0020191,Anterior predominant thick cortex pachygyria,9693
HP:0020192,Pachygyria with 5-10 mm cortical thickness,9694
HP:0020193,Prolonged reptilase time,9695
HP:0020194,IgA heavy chain paraproteinemia,9696
HP:0020195,IgG heavy chain paraproteinemia,9697
HP:0020196,IgM heavy chain paraproteinemia,9698
HP:0020197,Increased circulating arachidonic acid level,9699
HP:0020198,Abnormal circulating 18-hydroxycorticosterone level,9700
HP:0020199,Decreased circulating 18-hydroxycortisone level,9701
HP:0020200,Increased circulating 18-hydroxycortisone level,9702
HP:0020201,Abnormal sarcomere morphology,9703
HP:0020202,Abnormal Z disc morphology,9704
HP:0020203,Z-band streaming,9705
HP:0020204,Tubulointerstitial bacterial infiltration,9706
HP:0020205,Tubulointerstitial fungal infiltration,9707
HP:0020206,Simple ear,9708
HP:0020207,Reflex seizure,9709
HP:0020208,Eating-induced seizure,9710
HP:0020209,Hot water-induced seizure,9711
HP:0020210,Praxis-induced seizure,9712
HP:0020211,Proprioceptive-induced seizure,9713
HP:0020212,Reading-induced seizure,9714
HP:0020213,Somatosensory-induced seizure,9715
HP:0020214,Startle-induced seizure,9716
HP:0020215,Thinking-induced seizure,9717
HP:0020216,Visually-induced seizure,9718
HP:0020217,Focal aware motor seizure,9719
HP:0020218,Focal aware atonic seizure,9720
HP:0020219,Motor seizure,9721
HP:0020220,Focal atonic seizure,9722
HP:0020221,Clonic seizure,9723
HP:0025004,Hallux rigidus,9724
HP:0025005,Thickening of glomerular capillary wall,9725
HP:0025006,Abnormal glomerular capillary morphology,9726
HP:0025007,Ectopic fovea,9727
HP:0025008,Tracheal tug on inspiration,9728
HP:0025009,Forward slanting upper incisors,9729
HP:0025010,Foveal atrophy,9730
HP:0025011,Pyriform aperture stenosis,9731
HP:0025012,Status cribrosum,9732
HP:0025013,Decerebrate rigidity,9733
HP:0025014,Subcutaneous spheroids,9734
HP:0025015,Abnormal vascular morphology,9735
HP:0025016,Abnormal capillary morphology,9736
HP:0025017,Capillary fragility,9737
HP:0025018,Abnormal capillary physiology,9738
HP:0025019,Arterial rupture,9739
HP:0025020,Elevated prostate-specific antigen level,9740
HP:0025021,Abnormal erythrocyte sedimentation rate,9741
HP:0025022,Decreased erythrocyte sedimentation rate,9742
HP:0025023,Rectal atresia,9743
HP:0025024,Megarectum,9744
HP:0025025,Rectovestibular fistula,9745
HP:0025026,H-type rectovestibular fistula,9746
HP:0025027,Osteoma cutis,9747
HP:0025028,Abnormality of enteric nervous system morphology,9748
HP:0025029,Abnormality of enteric neuron morphology,9749
HP:0025030,Enteric neuronal degeneration,9750
HP:0025031,Abnormality of the digestive system,9751
HP:0025032,Abnormality of digestive system physiology,9752
HP:0025033,Abnormality of digestive system morphology,9753
HP:0025034,Abnormal morphology of erythroid progenitor cell,9754
HP:0025035,Abnormal proerythroblast morphology,9755
HP:0025037,Hypothalamic gliosis,9756
HP:0025038,Intratesticular abscess,9757
HP:0025039,Basal ganglia edema,9758
HP:0025040,Thalamic edema,9759
HP:0025041,Thalamic calcification,9760
HP:0025042,Abnormality of mesenteric lymph nodes,9761
HP:0025043,Enlarged mesenteric lymph node,9762
HP:0025044,Lung abscess,9763
HP:0025045,Abnormal brain lactate level by MRS,9764
HP:0025046,Reduced brain lactate level by MRS,9765
HP:0025047,Abnormal brain choline level by MRS,9766
HP:0025048,Reduced brain choline level by MRS,9767
HP:0025049,Abnormal brain creatine level by MRS,9768
HP:0025050,Elevated brain creatine level by MRS,9769
HP:0025051,Reduced brain creatine level by MRS,9770
HP:0025052,Abnormal brain N-acetyl aspartate level by MRS,9771
HP:0025053,Elevated brain N-acetyl aspartate level by MRS,9772
HP:0025057,Abnormality of olfactory lobe morphology,9773
HP:0025058,Hypothalamic atrophy,9774
HP:0025059,Splenic abscess,9775
HP:0025060,Multifocal splenic abscess,9776
HP:0025061,Unifocal splenic abscess,9777
HP:0025062,Geophagia,9778
HP:0025063,Scaphoid abdomen,9779
HP:0025064,Thalamic hemorrhage,9780
HP:0025065,Abnormal mean corpuscular volume,9781
HP:0025066,Decreased mean corpuscular volume,9782
HP:0025068,Incomitant strabismus,9783
HP:0025069,Concomitant strabismus,9784
HP:0025070,Abnormal U wave,9785
HP:0025071,U wave inversion,9786
HP:0025072,Prominent U wave,9787
HP:0025073,Exercise-induced U wave inversion,9788
HP:0025074,Abnormal QRS complex,9789
HP:0025075,Increased QRS voltage,9790
HP:0025076,Abnormal QRS voltage,9791
HP:0025077,Decreased QRS voltage,9792
HP:0025078,Electrical alternans,9793
HP:0025079,Pancreatic abscess,9794
HP:0025080,Orthokeratotic hyperkeratosis,9795
HP:0025081,Darier's sign,9796
HP:0025082,Abnormal cutaneous elastic fiber morphology,9797
HP:0025083,Elevated dermal desmosine content,9798
HP:0025084,Folliculitis,9799
HP:0025085,Bloody diarrhea,9800
HP:0025086,Bloody mucoid diarrhea,9801
HP:0025087,Delayed recoil upon stretching of skin,9802
HP:0025088,Onychomadesis,9803
HP:0025089,Feculent vomiting,9804
HP:0025090,Abnormal large intestinal mucosa morphology,9805
HP:0025092,Epidermal acanthosis,9806
HP:0025093,Peripapillary exudate,9807
HP:0025094,Disciform macular scar,9808
HP:0025095,Sneeze,9809
HP:0025096,Paroxysmal sneezing,9810
HP:0025097,Eyelid myoclonus,9811
HP:0025098,Dysgenesis of the hypothalamus,9812
HP:0025099,Dysgenesis of the thalamus,9813
HP:0025100,Abnormal morphology of the hippocampus,9814
HP:0025101,Dysgenesis of the hippocampus,9815
HP:0025102,Dysgenesis of the basal ganglia,9816
HP:0025103,Umbilicated nodule,9817
HP:0025104,Capillary malformation,9818
HP:0025105,Nevus anemicus,9819
HP:0025106,Nevus roseus,9820
HP:0025107,Cutis marmorata telangiectatica congenita,9821
HP:0025108,Angioma serpentinum,9822
HP:0025109,Reduced red cell pyruvate kinase level,9823
HP:0025110,Placoid macular lesion,9824
HP:0025112,Sound sensitivity,9825
HP:0025113,Misophonia,9826
HP:0025114,Hypergranulosis,9827
HP:0025115,Civatte bodies,9828
HP:0025116,Fetal distress,9829
HP:0025117,Rete ridge flattening,9830
HP:0025118,Lip discoloration,9831
HP:0025119,Violet lip discoloration,9832
HP:0025121,obsolete Simple partial occipital seizures,9833
HP:0025122,Sawtooth acanthosis,9834
HP:0025123,White streaks/specks on enamel.,9835
HP:0025124,Fragile teeth,9836
HP:0025125,White lesion of the oral mucosa,9837
HP:0025126,Oral hairy leukoplakia,9838
HP:0025127,Actinic keratosis,9839
HP:0025128,Reduced intraabdominal adipose tissue,9840
HP:0025129,Abnormal small intestinal mucosa morphology,9841
HP:0025130,Decreased small intestinal mucosa lactase level,9842
HP:0025131,Finger swelling,9843
HP:0025132,Abnormal circulating estrogen level,9844
HP:0025133,Abnormal serum estradiol,9845
HP:0025134,Increased serum estradiol,9846
HP:0025135,Abnormal serum estriol,9847
HP:0025136,Increased serum estriol,9848
HP:0025137,Decreased serum estriol,9849
HP:0025138,Abnormal serum estrone,9850
HP:0025139,Increased serum estrone,9851
HP:0025140,Decreased serum estrone,9852
HP:0025141,Gingival calcification,9853
HP:0025142,Constitutional symptom,9854
HP:0025143,Chills,9855
HP:0025144,Shivering,9856
HP:0025145,Rigors,9857
HP:0025146,Foveal degeneration,9858
HP:0025147,Beaten bronze macular sheen,9859
HP:0025148,Dark choroid,9860
HP:0025149,Atrophic muscularis propria,9861
HP:0025150,Hypoganglionosis,9862
HP:0025151,Ganglioneuromatosis,9863
HP:0025152,Poor visual behavior for age,9864
HP:0025153,Transient,9865
HP:0025154,Portosystemic collateral veins,9866
HP:0025155,Abnormality of hepatobiliary system physiology,9867
HP:0025156,Dependency on intravenous nutrition,9868
HP:0025157,Increased urinary sedoheptulose,9869
HP:0025158,Hyperautofluorescent retinal lesion,9870
HP:0025159,Hypoautofluorescent retinal lesion,9871
HP:0025160,Abnormal temper tantrums,9872
HP:0025161,Frequent temper tantrums,9873
HP:0025162,Severe temper tantrums,9874
HP:0025163,Abnormality of optic chiasm morphology,9875
HP:0025164,Increased number of elastic fibers in the dermis,9876
HP:0025165,Clumping of elastic fibers in the dermis,9877
HP:0025166,Thickened elastic fibers in the dermis,9878
HP:0025167,Fragmented elastic fibers in the dermis,9879
HP:0025168,Left ventricular diastolic dysfunction,9880
HP:0025169,Left ventricular systolic dysfunction,9881
HP:0025170,Neuronal/glioneuronal neoplasm of the central nervous system,9882
HP:0025171,Rosette-forming glioneuronal tumor,9883
HP:0025172,Smooth septal thickening on pulmonary HRCT,9884
HP:0025173,Nodular septal thickening on pulmonary HRCT,9885
HP:0025174,Irregular septal thickening on pulmonary HRCT,9886
HP:0025175,Honeycomb lung,9887
HP:0025176,Intralobular interstitial thickening,9888
HP:0025177,Peribronchovascular interstitial thickening,9889
HP:0025178,Subpleural interstitial thickening,9890
HP:0025179,Ground-glass opacification on pulmonary HRCT,9891
HP:0025180,Centrilobular ground-glass opacification on pulmonary HRCT,9892
HP:0025181,Abdominal aseptic abscess,9893
HP:0025182,Localized area of pendulous skin,9894
HP:0025186,Marcus Gunn jaw winking synkinesis,9895
HP:0025188,Retinal vasculitis,9896
HP:0025190,Bilateral tonic-clonic seizure with generalized onset,9897
HP:0025191,obsolete Segmental myoclonic seizures,9898
HP:0025192,Subtentorial periventricular white matter hyperdensity,9899
HP:0025193,Posterolateral diaphragmatic hernia,9900
HP:0025194,Morgagni diaphragmatic hernia,9901
HP:0025195,Central diaphragmatic hernia,9902
HP:0025196,Increased total iron binding capacity,9903
HP:0025197,Inclusion body fibromatosis,9904
HP:0025198,Inflammatory cap polyp,9905
HP:0025200,Muscle fiber actin filament accumulation,9906
HP:0025201,Abnormal apolipoprotein level,9907
HP:0025202,Elevated apolipoprotein A-IV level,9908
HP:0025203,Caput medusae,9909
HP:0025204,Triggered by,9910
HP:0025205,Triggered by breast feeding,9911
HP:0025206,Triggered by cold,9912
HP:0025207,Triggered by dehydration,9913
HP:0025208,Triggered by carbohydrate ingestion,9914
HP:0025209,Triggered by fructose ingestion,9915
HP:0025210,Triggered by glucose ingestion,9916
HP:0025211,Triggered by ethanol ingestion,9917
HP:0025212,Triggered by fasting,9918
HP:0025213,Triggered by galactose ingestion,9919
HP:0025214,Triggered by heat,9920
HP:0025215,Triggered by febrile illness,9921
HP:0025216,Triggered by heavy meal,9922
HP:0025217,Triggered by high-fat diet,9923
